Loan Amount,Loan-to-Value Ratio,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,Race,Ethnicity,Sex,Interest Rate
155000.0,0.69,0.0,225000.0,31000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04625
105000.0,0.9818,0.0,115000.0,86000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.055
375000.0,0.7847,0.0,475000.0,152000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0525
255000.0,1.0,0.0,245000.0,101000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.045
115000.0,0.965,0.0,115000.0,26000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05125
185000.0,0.97,0.0,195000.0,78000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.05375
55000.0,0.95,0.0,65000.0,31000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04875
175000.0,0.85,0.0,215000.0,55000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04875
285000.0,1.0,0.0,275000.0,138000.0,0.25,1.0,1.0,White,Hispanic,Male,0.04875
65000.0,0.8,0.0,85000.0,21000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.05125
205000.0,0.75,0.0,275000.0,73000.0,0.44,1.0,1.0,Asian,Non-Hispanic,Male,0.0475
625000.0,0.8,0.0,785000.0,154000.0,0.33,1.0,0.0,White,Non-Hispanic,Female,0.0475
1585000.0,0.899,0.0,1995000.0,429000.0,0.43,1.0,0.0,Black,Non-Hispanic,Male,0.05375
165000.0,0.97,0.0,165000.0,74000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05375
165000.0,0.95,0.0,185000.0,58000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.05125
245000.0,0.95,0.0,255000.0,122000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
375000.0,0.97,0.0,385000.0,70000.0,0.49,1.0,1.0,White,Hispanic,Male,0.05
275000.0,0.95,0.0,295000.0,140000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04625
355000.0,0.67,84.0,535000.0,84000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.04
425000.0,0.8,0.0,535000.0,150000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.045
225000.0,1.0,0.0,225000.0,55000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.05625
565000.0,0.95,0.0,595000.0,153000.0,0.42,1.0,0.0,White,Non-Hispanic,Male,0.0425
255000.0,0.71,0.0,365000.0,61000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.045
165000.0,0.98188,0.0,165000.0,55000.0,0.39,1.0,1.0,White,Hispanic,Male,0.05
95000.0,0.8,0.0,115000.0,96000.0,0.1,0.0,1.0,Asian,Non-Hispanic,Male,0.045
115000.0,0.9295,0.0,125000.0,50000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.04875
75000.0,1.0,0.0,75000.0,25000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.05125
215000.0,0.8260599999999999,0.0,255000.0,143000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
205000.0,0.97,0.0,215000.0,53000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.045
185000.0,1.0,0.0,185000.0,67000.0,0.33,1.0,1.0,White,Hispanic,Female,0.05625
65000.0,0.965,0.0,65000.0,37000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0475
185000.0,1.0,0.0,175000.0,49000.0,0.48,1.0,1.0,Black,Non-Hispanic,Female,0.045
215000.0,0.9818,0.0,215000.0,77000.0,0.43,1.0,1.0,Black,Hispanic,Male,0.0475
195000.0,0.995,0.0,195000.0,36000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.02875
245000.0,0.9,0.0,275000.0,155000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0475
285000.0,0.9,0.0,325000.0,83000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.046
555000.0,0.9104,0.0,615000.0,133000.0,0.36,1.0,0.0,White,Non-Hispanic,Male,0.04375
295000.0,0.61443,0.0,485000.0,106000.0,0.25,1.0,1.0,Black,Non-Hispanic,Male,0.04625
175000.0,0.8,0.0,215000.0,76000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.0475
475000.0,0.8,0.0,595000.0,275000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.04625
215000.0,0.8,0.0,275000.0,63000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.8,0.0,265000.0,55000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.055
285000.0,0.95,0.0,305000.0,76000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04625
155000.0,0.8,0.0,195000.0,140000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.04875
185000.0,0.965,0.0,185000.0,62000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0425
145000.0,0.95,0.0,155000.0,52000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.0525
185000.0,0.965,0.0,195000.0,59000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.055
125000.0,0.8,0.0,155000.0,36000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.05375
95000.0,1.0,0.0,95000.0,66000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
345000.0,0.89896,72.0,385000.0,96000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.04375
285000.0,0.965,60.0,295000.0,57000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
495000.0,0.9734,0.0,505000.0,91000.0,0.55,1.0,0.0,Black,Non-Hispanic,Male,0.05
165000.0,0.9819,0.0,165000.0,45000.0,0.33,1.0,1.0,White,Hispanic,Female,0.0525
275000.0,0.3792999999999999,0.0,725000.0,64000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.04125
115000.0,0.965,0.0,115000.0,48000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04875
495000.0,0.8,0.0,625000.0,119000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0475
205000.0,1.0,84.0,205000.0,55000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.043
225000.0,0.85,0.0,265000.0,67000.0,0.45,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
385000.0,0.9156,0.0,415000.0,131000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04
275000.0,0.965,0.0,275000.0,107000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0475
125000.0,1.0,61.0,135000.0,65000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.035
425000.0,0.9,0.0,475000.0,107000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0425
165000.0,0.965,0.0,165000.0,43000.0,0.47,1.0,1.0,White,Hispanic,Female,0.0425
285000.0,0.982,0.0,285000.0,110000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
195000.0,0.75,0.0,265000.0,65000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0499
305000.0,0.8,0.0,375000.0,200000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
185000.0,0.965,0.0,195000.0,62000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.045
115000.0,1.0,0.0,115000.0,34000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.04875
465000.0,0.8,0.0,585000.0,200000.0,0.36,1.0,0.0,White,Non-Hispanic,Male,0.03875
915000.0,0.95,0.0,955000.0,864000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.04625
215000.0,1.0,0.0,215000.0,58000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.03875
365000.0,0.86,84.0,425000.0,72000.0,0.44,1.0,1.0,Asian,Non-Hispanic,Female,0.0425
85000.0,0.6957,0.0,115000.0,39000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
195000.0,0.95,0.0,205000.0,49000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0475
215000.0,0.95,0.0,235000.0,68000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0525
195000.0,0.9,0.0,225000.0,55000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04375
285000.0,0.95,59.0,305000.0,77000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0325
125000.0,1.0109,0.0,135000.0,53000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
235000.0,1.0214,0.0,235000.0,54000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04625
115000.0,0.97,0.0,115000.0,57000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
525000.0,0.8,0.0,655000.0,93000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04125
145000.0,0.99,0.0,145000.0,42000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0375
165000.0,0.95,0.0,175000.0,40000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
165000.0,0.5789500000000001,0.0,285000.0,98000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0475
145000.0,0.7997799999999999,0.0,175000.0,126000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.05125
255000.0,0.95,0.0,275000.0,50000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04375
295000.0,0.9,0.0,325000.0,77000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.05125
145000.0,0.8996999999999999,0.0,165000.0,60000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04625
85000.0,0.94092,0.0,85000.0,55000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
215000.0,1.0,0.0,215000.0,56000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.04625
175000.0,0.965,0.0,185000.0,183000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
375000.0,0.9499,0.0,395000.0,155000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.0418
165000.0,0.94238,0.0,175000.0,45000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.04375
135000.0,0.9818,0.0,145000.0,169000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.055
115000.0,0.8,0.0,145000.0,41000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.04875
145000.0,0.965,0.0,175000.0,143000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0425
705000.0,0.7998999999999999,0.0,875000.0,147000.0,0.4,1.0,0.0,Asian,Non-Hispanic,Male,0.04
245000.0,0.965,0.0,255000.0,55000.0,0.42,1.0,1.0,Black,Non-Hispanic,Female,0.045
135000.0,1.0,0.0,135000.0,48000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.05125
185000.0,0.965,0.0,205000.0,80000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0475
455000.0,0.5926,0.0,765000.0,0.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04375
265000.0,0.95,0.0,275000.0,124000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
305000.0,0.42,0.0,725000.0,125000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.04875
185000.0,1.0,0.0,185000.0,48000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.05
725000.0,0.75,0.0,965000.0,106000.0,0.4,1.0,0.0,White,Non-Hispanic,Male,0.04
145000.0,0.97,0.0,145000.0,28000.0,0.44,1.0,1.0,White,Hispanic,Female,0.0495
145000.0,0.8,0.0,175000.0,52000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04
205000.0,0.95,0.0,215000.0,67000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03875
185000.0,0.97,0.0,195000.0,62000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
335000.0,0.65,0.0,525000.0,70000.0,0.47,1.0,1.0,Asian,Non-Hispanic,Male,0.045
165000.0,0.8,0.0,205000.0,63000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
545000.0,0.8,0.0,685000.0,107000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.04875
125000.0,0.95,0.0,135000.0,36000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0525
155000.0,0.95,0.0,165000.0,115000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0495
325000.0,1.0,0.0,325000.0,66000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.045
265000.0,0.797,0.0,335000.0,149000.0,0.46,1.0,1.0,Black,Non-Hispanic,Female,0.04875
85000.0,1.0,0.0,85000.0,20000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.039
215000.0,0.965,0.0,215000.0,44000.0,0.49,1.0,1.0,Black,Non-Hispanic,Male,0.04625
175000.0,1.0,0.0,175000.0,35000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.05375
285000.0,0.9,0.0,325000.0,132000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
225000.0,0.965,0.0,225000.0,88000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.055
315000.0,0.67391,0.0,465000.0,300000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0425
115000.0,0.8,0.0,145000.0,23000.0,0.44,1.0,1.0,White,Hispanic,Male,0.0525
1265000.0,0.8,0.0,1575000.0,287000.0,0.38,1.0,0.0,Asian,Non-Hispanic,Male,0.04625
235000.0,0.965,0.0,245000.0,61000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0425
395000.0,1.0,0.0,385000.0,186000.0,0.75,1.0,1.0,White,Hispanic,Male,0.045
255000.0,1.0,0.0,245000.0,110000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.03875
165000.0,0.965,0.0,175000.0,46000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0475
65000.0,1.0,0.0,65000.0,32000.0,0.42,1.0,1.0,White,Hispanic,Female,0.05875
125000.0,0.965,0.0,135000.0,34000.0,0.55,1.0,1.0,Asian,Non-Hispanic,Male,0.05625
165000.0,0.85527,0.0,185000.0,60000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.97,0.0,215000.0,53000.0,0.49,1.0,1.0,White,Hispanic,Female,0.05125
125000.0,0.965,0.0,135000.0,75000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04625
715000.0,0.8,0.0,895000.0,152000.0,0.37,1.0,0.0,White,Non-Hispanic,Male,0.03875
215000.0,0.96499,0.0,215000.0,68000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.055
275000.0,0.97,0.0,285000.0,60000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0499
105000.0,0.9981,0.0,105000.0,42000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0399
125000.0,0.97,0.0,135000.0,66000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.0525
285000.0,0.8484999999999999,0.0,335000.0,62000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05375
1435000.0,0.7979,0.0,1805000.0,1193000.0,0.1,1.0,0.0,White,Non-Hispanic,Male,0.04
145000.0,0.87,0.0,165000.0,36000.0,0.33,1.0,1.0,White,Hispanic,Male,0.045
145000.0,0.965,0.0,145000.0,95000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
225000.0,0.9163,0.0,235000.0,59000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0475
325000.0,0.94993,0.0,335000.0,89000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0525
1575000.0,0.7,84.0,2245000.0,341000.0,0.75,1.0,0.0,Asian,Non-Hispanic,Male,0.03375
305000.0,0.7162999999999999,84.0,425000.0,187000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03625
425000.0,1.0,0.0,415000.0,96000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04625
275000.0,0.8,0.0,335000.0,74000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.04375
915000.0,0.8,0.0,1145000.0,194000.0,0.38,1.0,0.0,White,Non-Hispanic,Male,0.04875
115000.0,0.8,0.0,145000.0,41000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
445000.0,0.89998,0.0,555000.0,239000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04125
275000.0,0.95,84.0,285000.0,106000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.03875
205000.0,0.965,0.0,215000.0,38000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04375
135000.0,1.01,0.0,135000.0,43000.0,0.38,1.0,1.0,White,Hispanic,Female,0.045
325000.0,1.0,84.0,355000.0,189000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04
115000.0,0.965,0.0,115000.0,63000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04375
165000.0,0.8,0.0,215000.0,62000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
165000.0,0.97,0.0,165000.0,42000.0,0.46,1.0,1.0,Native american,Hispanic,Female,0.04875
195000.0,0.9,0.0,225000.0,71000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
95000.0,0.95,0.0,95000.0,50000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.055
75000.0,0.95,0.0,85000.0,38000.0,0.44,1.0,1.0,White,Hispanic,Female,0.05125
295000.0,0.965,0.0,295000.0,101000.0,0.4,1.0,1.0,White,Hispanic,Female,0.0475
85000.0,0.953978,0.0,85000.0,39000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.055
255000.0,0.8797,0.0,295000.0,103000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.05125
335000.0,0.97,0.0,355000.0,81000.0,0.48,1.0,1.0,Black,Non-Hispanic,Male,0.04875
145000.0,0.965,0.0,155000.0,30000.0,0.55,1.0,1.0,Asian,Non-Hispanic,Female,0.04625
235000.0,0.965,0.0,245000.0,77000.0,0.4,1.0,1.0,Black,Non-Hispanic,Female,0.0475
245000.0,0.98189,0.0,245000.0,79000.0,0.37,1.0,1.0,White,Hispanic,Female,0.05
255000.0,0.7476999999999999,0.0,335000.0,68000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.0499
585000.0,0.8,120.0,725000.0,165000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.04
85000.0,0.97,0.0,85000.0,51000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0475
795000.0,0.7,0.0,1135000.0,450000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.0425
85000.0,0.8,0.0,105000.0,39000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.04875
225000.0,0.965,0.0,235000.0,41000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.04625
145000.0,0.97,0.0,155000.0,28000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0525
125000.0,0.97,0.0,135000.0,60000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.05125
135000.0,0.9,0.0,145000.0,60000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.04625
185000.0,1.0,0.0,185000.0,34000.0,0.55,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Male,0.04625
285000.0,1.0,0.0,285000.0,90000.0,0.38,1.0,1.0,Black,Non-Hispanic,Female,0.045
415000.0,0.97,0.0,425000.0,136000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.055
285000.0,0.97,0.0,295000.0,87000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.05
195000.0,0.8,0.0,245000.0,90000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0425
255000.0,0.51,0.0,505000.0,76000.0,0.44,0.0,1.0,Asian,Non-Hispanic,Female,0.0375
165000.0,1.0101,0.0,165000.0,60000.0,0.37,1.0,1.0,White,Hispanic,Male,0.05125
175000.0,0.965,0.0,175000.0,50000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.052
325000.0,0.8533,0.0,375000.0,126000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.03625
705000.0,0.85,0.0,825000.0,205000.0,0.37,1.0,0.0,White,Non-Hispanic,Male,0.055
175000.0,0.8,0.0,215000.0,87000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
105000.0,0.9,0.0,115000.0,22000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04375
85000.0,0.965,0.0,85000.0,21000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
85000.0,0.9352,0.0,95000.0,27000.0,0.4,1.0,1.0,White,Hispanic,Male,0.045
215000.0,0.969,0.0,225000.0,62000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.045
105000.0,0.77941,0.0,135000.0,53000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Female,0.04875
145000.0,0.97,0.0,145000.0,62000.0,0.41,1.0,1.0,Black,Non-Hispanic,Male,0.04875
175000.0,0.95,0.0,185000.0,41000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.04375
165000.0,0.95,0.0,175000.0,73000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
425000.0,0.95,0.0,455000.0,166000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.0575
215000.0,0.965,0.0,225000.0,55000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04875
385000.0,0.8,0.0,485000.0,65000.0,0.45,1.0,1.0,Asian,Non-Hispanic,Male,0.04375
245000.0,0.965,0.0,245000.0,65000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05
145000.0,0.965,0.0,155000.0,112000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.04375
165000.0,0.8,0.0,205000.0,33000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.05
305000.0,0.965,0.0,315000.0,69000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.052
245000.0,1.0,0.0,235000.0,64000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04875
115000.0,0.965,0.0,115000.0,34000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.0425
125000.0,0.9697,0.0,125000.0,47000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
315000.0,1.0,0.0,315000.0,93000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0363
105000.0,0.8717900000000001,0.0,115000.0,48000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.05125
505000.0,0.9667,0.0,525000.0,102000.0,0.55,1.0,0.0,White,Non-Hispanic,Male,0.04375
575000.0,0.8497,0.0,675000.0,169000.0,0.33,1.0,0.0,White,Non-Hispanic,Female,0.04125
305000.0,0.9,0.0,335000.0,93000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.0395
55000.0,0.7,0.0,75000.0,21000.0,0.38,0.0,1.0,White,Non-Hispanic,Female,0.0475
125000.0,0.75,0.0,165000.0,44000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.04625
135000.0,0.95,0.0,135000.0,37000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04525
195000.0,1.02116,0.0,195000.0,55000.0,0.48,1.0,1.0,Black,Non-Hispanic,Male,0.0575
185000.0,0.98617,0.0,195000.0,50000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.04125
115000.0,1.0,0.0,115000.0,50000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0525
215000.0,1.0,0.0,215000.0,93000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04625
405000.0,0.8,0.0,505000.0,178000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.0475
55000.0,0.9,0.0,65000.0,169000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0525
135000.0,1.0,84.0,135000.0,28000.0,0.39,1.0,1.0,Black,Non-Hispanic,Male,0.05375
145000.0,0.6459999999999999,0.0,225000.0,53000.0,0.25,1.0,1.0,White,Hispanic,Male,0.04125
485000.0,0.58084,0.0,835000.0,160000.0,0.36,0.0,1.0,Asian,Non-Hispanic,Male,0.04
185000.0,1.0215,0.0,185000.0,55000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04875
105000.0,0.8,0.0,135000.0,22000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.04375
285000.0,0.95,0.0,305000.0,85000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0575
55000.0,0.8,0.0,75000.0,43000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0429
145000.0,0.8,0.0,185000.0,95000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0475
205000.0,0.6721299999999999,0.0,305000.0,130000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0325
95000.0,0.95454,0.0,95000.0,0.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04375
165000.0,1.0,0.0,185000.0,69000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.05125
105000.0,0.55167,0.0,195000.0,40000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.045
105000.0,0.93636,0.0,115000.0,28000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
295000.0,0.95,0.0,305000.0,120000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.045
215000.0,0.97,0.0,225000.0,59000.0,0.43,1.0,1.0,Black,Non-Hispanic,Female,0.05375
225000.0,0.9818,0.0,235000.0,158000.0,0.41,1.0,1.0,White,Hispanic,Male,0.05625
115000.0,1.0083,0.0,115000.0,34000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
245000.0,0.8,0.0,305000.0,68000.0,0.42,1.0,1.0,White,Hispanic,Female,0.0475
205000.0,1.0,0.0,205000.0,230000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.04275
275000.0,0.95,0.0,285000.0,149000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
195000.0,0.965,0.0,205000.0,50000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.04
245000.0,0.6667000000000001,0.0,365000.0,215000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.05125
315000.0,0.965,0.0,325000.0,80000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.0445
515000.0,0.50005,0.0,1025000.0,161000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0425
125000.0,0.965,0.0,125000.0,64000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05125
155000.0,1.0043,0.0,165000.0,56000.0,0.46,1.0,1.0,White,Hispanic,Female,0.05375
225000.0,0.9818,0.0,235000.0,74000.0,0.25,1.0,1.0,White,Hispanic,Male,0.05125
2755000.0,0.7,60.0,3935000.0,826000.0,0.4,1.0,0.0,White,Non-Hispanic,Female,0.05625
65000.0,0.97,0.0,65000.0,59000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0449
95000.0,0.59,0.0,165000.0,34000.0,0.41,1.0,1.0,Black,Non-Hispanic,Female,0.0525
35000.0,0.95,0.0,45000.0,29000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
165000.0,0.9,0.0,185000.0,47000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.05375
265000.0,0.95,0.0,285000.0,87000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.045
85000.0,0.8718699999999999,0.0,95000.0,30000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
375000.0,0.95,0.0,395000.0,107000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.05125
285000.0,0.8,360.0,355000.0,77000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.05125
