Mortgage,Balance,Amount Past Due,Delinquency,Inquiry,Open Trade,Utilization,Gender,Race,Status
334892.05,340.42,272.17,2,1,0,0.256036,0,1,0
212486.95,536.36,501.55,1,0,0,0.248058199,1,0,0
150709.4,4217.95,0,0,0,0,0.529286868,1,0,1
279124.37,199.12,64.79,4,1,0,0.16728927,0,1,1
139152.23,1227.17,599.89,4,1,0,0.801688162,0,0,0
372590.24,892.31,597.43,2,1,0,0.763005949,0,1,0
309638.75,885.81,0,0,0,0,0.851323053,0,1,1
229914.92,2232.79,0,0,1,1,0.411705579,1,1,1
327422.35,58.14,0,0,0,0,0.085162198,0,1,1
241440.17,322.16,0,0,0,0,0.054488018,1,1,1
445779.83,2444.11,0,0,0,0,0.95032067,1,1,1
190960.68,700.25,0,0,0,0,0.228978415,1,1,1
163703.18,450.75,0,0,0,0,0.606511625,0,0,0
181685.98,1600.57,0,0,0,0,0.640102294,1,0,1
305191.34,2969.79,2535.28,2,0,0,0.876612635,1,1,0
201039.91,73.45,47.12,1,1,1,0.0240101,1,0,1
201851.75,993.22,4.69,5,1,0,0.994079892,0,1,0
368072.54,765.5,746.25,1,0,0,0.282360401,0,1,1
174613.2,1199.27,0,0,0,0,0.813004669,0,1,1
207089.57,788.66,633.76,1,0,0,0.332006856,1,1,0
386865.43,1717.42,0,0,0,0,0.276410103,1,1,1
169508.4,238.36,0,0,0,0,0.281357308,0,1,0
154384.09,5768.94,5387.46,1,0,0,0.90682742,1,0,1
477232.75,834.61,0,0,0,0,0.977127435,0,1,0
221178.84,1162.55,0,0,0,0,0.925930756,0,1,1
162801.53,634.07,0,0,0,0,0.782130856,0,1,1
419969.02,887.83,0,0,0,0,0.282750303,1,1,1
526551.95,2316.3,0,0,0,0,0.374589502,1,1,1
324904.89,134.94,0,0,0,0,0.059328467,0,1,1
138520.71,294.4,0,0,0,0,0.540635066,0,0,0
225132.51,791.58,0,0,0,0,0.727402167,0,1,0
168014.22,729.37,146.72,2,0,0,0.236206866,1,0,0
180097.14,792.12,225.01,4,2,1,0.423781465,1,0,0
276152.14,641.68,350.52,1,1,0,0.216246068,1,1,1
155069.65,2341.28,1557.87,5,1,1,0.878298955,1,0,0
236420,872.3,422.28,3,0,0,0.956352453,0,1,0
306688.75,7718.64,7243.23,1,0,0,0.91263934,1,1,0
149098.11,81.79,0,0,0,0,0.034577732,1,0,1
193425.9,634.95,632.98,3,1,0,0.215629198,1,1,0
254722.22,265.23,0,0,1,0,0.148978216,0,1,1
214690.96,2389.81,884.41,5,1,1,0.720418676,1,1,0
387906.21,448.83,376.73,1,1,0,0.268993316,0,1,1
249534.88,3550.46,2157.6,1,0,0,0.197814025,1,1,1
264438.19,3771.1,0,0,1,0,0.970993566,0,0,1
190051.77,646.01,0,0,0,0,0.140357007,1,0,1
146560.39,1603.43,0,0,0,0,0.582433991,1,0,1
196615.18,29.85,0,0,0,0,0.059503118,0,1,1
141189.73,422.3,0,0,0,0,0.821611934,0,0,0
238867.17,1456.53,1038.15,3,1,0,0.252802838,1,1,0
270414.76,164.5,0,0,0,0,0.050178281,1,1,1
154446.66,211.44,0,0,0,0,0.186392964,0,0,0
319871.14,919.4,395.26,2,1,1,0.533599331,0,1,1
242308.09,325.04,216.57,4,0,0,0.043110329,1,1,1
204047.76,210.8,0,0,0,0,0.432061779,0,1,1
309670.28,1535.6,0,0,0,0,0.276937755,1,1,1
421102.96,450.9,186.87,1,0,0,0.265606315,0,1,1
194544.27,1062.41,0,0,0,0,0.177796404,1,1,1
311041.5,907.88,159.11,5,0,0,0.285841008,1,1,1
193537.17,493.66,152.36,1,0,0,0.142466393,1,0,1
186690.73,683.43,0,0,0,0,0.885946276,0,0,0
138904.07,575.07,546.14,5,1,1,0.80843635,0,1,0
398174.18,4841.61,0,0,0,0,0.709178541,1,1,0
321795.86,150.05,0,0,0,0,0.056737968,1,1,1
207402,679.46,0,0,0,0,0.182463191,1,0,1
207259.94,396.56,0,0,0,0,0.161735183,0,1,1
227696.22,744.01,0,0,0,0,0.976676999,0,1,0
302911.5,1390.18,909.46,1,1,0,0.645624686,0,1,0
197431.81,1100.08,0,0,0,0,0.993129021,0,1,0
167586.72,1643.14,0,0,0,0,0.722285506,0,0,1
357588.2,635.48,0,0,0,0,0.200730057,1,1,1
218379.19,3759.37,190.57,1,1,0,0.753887947,1,1,0
290023.16,489.14,129.65,1,1,0,0.896698279,0,1,0
133369.06,1425.58,0,0,0,0,0.733494539,0,0,1
196995.25,73.85,43.64,5,2,2,0.092885428,0,1,0
213876.58,689.11,0,0,0,0,0.924758302,0,0,0
314090.34,3931.67,0,0,1,1,0.619940483,1,1,1
258292.94,1294.93,188.73,5,2,1,0.2796475,1,1,0
437102.84,1667.19,0,0,0,0,0.185939642,1,1,1
155580.05,1047.02,0,0,0,0,0.834490852,0,1,0
159973.92,583.73,0,0,0,0,0.828426797,0,0,0
308329.77,1279.41,0,0,0,0,0.997007561,0,1,1
277734.52,1701.57,0,0,0,0,0.855578459,1,1,1
346189.14,819.84,377.8,5,2,1,0.238820509,1,1,0
137266.05,1333.35,0,0,0,0,0.768162084,0,0,0
152239.25,904.71,0,0,0,0,0.515146544,0,0,1
151450.47,1199.84,0,0,0,0,0.317593036,0,0,0
174220.48,809.46,668.27,3,1,1,0.735552713,0,1,0
292561.9,332.5,0,0,1,1,0.167918309,1,1,1
217893.5,866.57,345.93,1,1,1,0.454408624,0,1,0
375103.51,609.09,0,0,0,0,0.169581653,1,1,1
180131.28,1043.25,0,0,0,0,0.215567335,1,0,1
222391.81,1266.96,0,0,0,0,0.831085948,0,1,1
242656.69,188.59,0,0,0,0,0.230876606,0,1,1
214577.93,791.82,0,0,0,0,0.986260858,0,1,0
183693.59,458.49,418.81,5,1,1,0.764575115,0,0,0
162146.83,439.26,186.35,4,0,0,0.183144256,1,1,0
320110.94,528.81,0,0,0,0,0.117147135,1,1,1
230426.17,197.98,0,0,1,0,0.287687003,0,1,1
211411.87,1842.1,0,0,0,0,0.62308951,1,0,0
209365.2,696.44,0,0,0,0,0.754743926,0,0,0
243337.86,1224.14,1103.9,1,0,0,0.395945395,1,1,0
214498.07,1171.62,0,0,0,0,0.539291802,1,1,1
493686.38,935.32,0,0,0,0,0.878622017,0,1,0
376746.3,1507.57,508.17,3,0,0,0.851982903,0,1,0
253971.95,848.96,679.66,5,1,1,0.334356461,0,1,0
216940.4,2370.11,2141.34,2,0,0,0.887409101,1,1,0
307312.76,390.99,0,0,1,1,0.182390058,1,1,1
253123.65,1874.4,7.44,1,0,0,0.845569349,1,1,1
246384.8,924.67,0,0,0,0,0.959461348,0,1,1
229180.97,157.03,0,0,0,0,0.141290606,0,1,1
226012.42,118.54,53.88,4,0,0,0.233566918,0,0,1
465541.19,841.09,0,0,0,0,0.441247384,0,1,1
140928.07,2133.93,0,0,0,0,0.801212183,1,0,0
259055.82,1263.57,0,0,0,0,0.961216682,0,1,0
307067.32,2522.39,0,0,0,0,0.837606826,1,1,1
190065.69,480.76,0,0,0,0,0.5942858,0,0,1
229099.65,200.76,0,0,0,0,0.180609563,0,1,1
167401.37,2489.61,1874.45,5,3,1,0.609390365,1,0,1
369969.86,1107.66,0,0,0,0,0.187863422,1,1,1
180489.2,818.54,228.21,4,0,0,0.945865611,0,1,0
230458.08,408.13,79.77,1,1,1,0.158101758,1,1,0
238149.02,1959.8,0,0,0,0,0.621638387,1,1,1
213394.42,745.45,63.92,1,0,0,0.588827306,0,1,0
196869.14,4095.7,3272.19,1,0,0,0.870506897,1,1,0
139126.18,742.32,516.75,1,0,0,0.719242041,1,0,0
352426.94,1066.06,334.6,5,2,0,0.496302036,1,1,0
331686.7,918.87,93.86,5,2,0,0.783500817,0,1,0
209587.83,302.63,209.44,1,1,0,0.290329551,0,0,1
293295.47,1350.68,0,0,0,0,0.906963769,1,1,1
216360.97,1894.02,0,0,0,0,0.912515382,1,1,1
142095.57,1294.43,0,0,0,0,0.819627622,1,0,0
237783.11,391.45,0,0,0,0,0.185519148,1,1,1
170903.33,246.1,0,0,0,0,0.121657859,1,0,1
228873.31,969.33,0,0,0,0,0.124504452,1,1,1
124166.29,245.27,14.5,3,2,1,0.217900004,0,0,0
151259.15,676.84,0,0,0,0,0.360134029,0,0,0
157742.52,11.72,0,0,0,0,0.038588674,0,0,0
413260.87,357.75,0,0,0,0,0.367452963,0,1,1
287107.86,1287.11,0,0,0,0,0.26471601,1,1,1
141702.96,136.3,9.08,1,0,0,0.073867418,0,0,0
257300.27,1836.57,526.89,2,1,1,0.843889735,1,1,0
154912.75,643.7,0,0,0,0,0.221898603,1,1,0
123083.17,1795.36,136.76,1,0,0,0.790248666,0,0,1
223963.32,1057.31,0,0,1,1,0.586124876,1,1,0
247006.49,674.2,0,0,0,0,0.320730309,0,1,1
123846.74,462.93,440.33,4,1,0,0.289192374,0,0,1
161589.39,1107.99,638.79,4,1,0,0.269677023,1,1,0
311399.34,1369.4,0,0,0,0,0.945218398,0,1,1
343064.58,1677.56,1488.03,1,1,1,0.527303138,1,1,0
484109.86,498.71,215.97,1,0,0,0.265765826,1,1,1
217822.69,368.91,0,0,0,0,0.288663524,1,1,1
197044.73,246.91,0,0,0,0,0.381210329,0,1,0
220456.85,108.83,0,0,0,0,0.269911135,0,1,0
500596.09,1530.59,841.83,5,0,0,0.162684722,1,1,1
253367.93,742.08,0,0,0,0,0.496701816,0,1,1
348984.2,271.22,0,0,1,1,0.29074348,0,1,1
168304.76,1062.77,147.35,4,1,1,0.915600443,0,1,0
300523.17,4015.26,515.03,5,1,1,0.999288168,1,1,0
227134.48,706.79,533.76,1,1,1,0.266538705,1,1,0
384116.14,921.85,0,0,0,0,0.871863991,0,1,0
250346.15,583.67,59.25,2,0,0,0.169666698,0,1,1
418158.94,3326.13,3120.6,2,1,1,0.867029276,1,1,0
146274.82,1353,0,0,0,0,0.836679158,0,0,1
265250.14,5188.12,4676.96,2,1,0,0.941505458,1,0,0
131210.43,505.77,117.73,3,2,0,0.292226233,0,0,0
138549.96,571.13,333.6,1,1,1,0.423539173,0,0,0
220019.13,1040.22,762.06,1,1,0,0.398337419,0,1,0
248761.83,232.41,0,0,0,0,0.182512813,0,1,0
158019.56,1023.42,0,0,0,0,0.557361909,1,1,0
262071.08,249.4,205.84,1,1,0,0.472383968,0,1,0
299747.56,3031.54,0,0,1,1,0.631432491,1,1,1
183415.37,298.12,88.66,1,0,0,0.537137668,0,1,0
179514.26,677.89,0,0,0,0,0.749160008,0,0,1
319220.34,564.14,0,0,0,0,0.238431993,1,1,1
382973.94,851.19,221.95,3,0,0,0.213101215,1,1,1
211121.45,906.08,350.85,5,2,2,0.967083591,0,1,0
196538.33,1815.47,0,0,0,0,0.72837033,1,0,1
257718.81,3231.71,24.12,4,1,0,0.936180143,1,1,0
178092.1,414.6,0,0,0,0,0.418313948,0,0,1
219517.46,2447.26,0,0,1,1,0.825885961,1,1,1
237913.71,288.21,39,5,1,1,0.236871475,1,1,0
219158.24,2731.24,0,0,0,0,0.909121698,1,1,1
326213.99,240.93,215.5,4,2,1,0.761097495,0,1,0
157364.48,2589.35,0,0,1,1,0.854837422,1,0,1
393937.46,1668.28,0,0,0,0,0.586498789,1,1,1
189333.91,557.26,186.13,3,2,1,0.412346427,0,0,0
342910.07,482.51,230.44,5,2,0,0.28807176,0,1,0
243404.11,190.9,0,0,0,0,0.260209448,0,1,0
116205.32,358.78,74.19,1,0,0,0.316208527,0,0,0
135539.23,572.09,68.64,1,1,0,0.140726255,1,0,0
266867.1,538.56,0,0,0,0,0.873227932,0,1,1
178593.3,1248.63,0,0,0,0,0.482155783,0,0,1
203897.25,280.01,98.65,1,0,0,0.224849049,0,1,1
173179.88,726,0,0,0,0,0.470912936,0,0,1
185678.45,1621.09,0,0,0,0,0.706289194,1,0,1
349639.99,936.02,618.66,1,0,0,0.312777029,1,1,0
249987.14,278.31,0,0,0,0,0.205390659,0,0,1
242805.1,919.59,0,0,0,0,0.692773753,0,1,0
148793.51,1022.94,0,0,0,0,0.432882271,1,0,0
212822.69,164.97,122.83,5,2,1,0.201471962,0,1,1
316748.07,3410.14,0,0,0,0,0.952734849,1,1,1
216755.48,306.78,73.1,5,0,0,0.186375697,0,1,0
161322.14,4985.8,343.89,4,1,1,0.620621071,1,0,0
510308.81,766.42,0,0,0,0,0.314194553,0,1,1
238834.72,67.35,0,0,0,0,0.141368883,0,1,1
147868.23,2240.28,1275.22,1,1,1,0.62702537,1,1,1
326144.59,1012.23,0,0,0,0,0.173903715,1,1,1
282245.65,447.71,0,0,0,0,0.184052907,1,1,1
241460.75,1358.9,869.32,1,0,0,0.880841903,0,1,0
309827.12,260.49,0,0,0,0,0.176907732,1,1,1
468115.1,171.04,0,0,0,0,0.035485067,1,1,1
348665.64,3442.91,0,0,0,0,0.986178243,1,1,1
177623.23,376.35,247.64,1,1,1,0.112906871,1,0,1
183423.19,393.06,0,0,0,0,0.209525966,1,0,1
147525.91,272.2,0,0,0,0,0.437486475,0,0,0
210148.38,4970.38,2483.85,2,1,0,0.811417084,1,1,0
180812.76,345.5,0,0,0,0,0.213794782,1,1,0
224234.75,1750.39,0,0,0,0,0.834257638,1,1,1
194682.03,1421.79,640.77,2,2,1,0.4906748,1,0,0
174087.16,4731.12,4055.4,1,0,0,0.799465911,1,0,0
240727.21,2588.66,0,0,0,0,0.879330295,1,1,0
215974.83,492.04,370.6,1,0,0,0.232965795,1,1,0
192675.75,623.43,0,0,1,0,0.273200286,0,1,1
450708.2,335.65,37.39,1,0,0,0.527084886,0,1,0
291927.02,139.31,0,0,0,0,0.175176388,0,1,1
212403.98,685.33,0,0,0,0,0.317306843,0,1,0
266853.78,746.59,0,0,1,1,0.345457149,1,1,1
175468.34,403.73,175.37,5,1,0,0.236487746,0,1,0
322617.44,235.14,0,0,1,1,0.371012328,0,1,0
283411.03,176.66,0,0,0,0,0.215755625,0,1,1
167107.1,2276.54,0,0,0,0,0.97278351,1,0,1
284334.54,708.3,0,0,0,0,0.557045243,0,1,1
138006.97,1504.84,0,0,0,0,0.695985417,1,0,1
549459.18,244.33,0,0,0,0,0.184445511,1,1,1
193721.15,2736.1,1315.33,1,0,0,0.721070343,1,0,0
162795.83,1463.59,1231.22,4,2,1,0.723125375,0,0,1
186399.98,599.77,0,0,0,0,0.975096994,0,1,1
184935.83,166.02,0,0,0,0,0.064704998,1,0,1
525335.08,708.07,0,0,0,0,0.667295164,0,1,1
194639.45,841.64,0,0,0,0,0.450059671,0,0,1
177637.9,2591.51,0,0,0,0,0.447986687,1,1,1
211963.11,97,0,0,0,0,0.073695126,0,1,1
233095.37,3235.77,365.78,1,0,0,0.877908953,1,1,0
202487.94,1081.89,0,0,0,0,0.897265602,0,0,1
166973.4,1008.51,0,0,0,0,0.40194636,1,1,1
267754.58,338.37,0,0,0,0,0.397856619,0,1,1
250828.1,648.04,0,0,1,0,0.433801659,1,1,1
140259.78,1625.94,0,0,0,0,0.617022447,1,0,1
300106.61,1336.8,0,0,0,0,0.892358762,1,1,1
242572.14,4094.22,0,0,0,0,0.914016997,1,0,1
315988,975.98,868.54,4,0,0,0.886250676,0,1,0
151793.36,483.43,0,0,0,0,0.504849966,0,0,1
302613.48,183.59,0,0,0,0,0.098101047,1,1,1
404991.5,1221.07,0,0,0,0,0.43553199,1,1,1
254896.08,3904.79,0,0,0,0,0.911808933,1,1,1
153591.93,432.51,16.23,1,1,0,0.356260442,0,0,0
288375.54,880,645.62,1,1,1,0.953040251,0,1,1
173612.12,109.85,99.86,5,2,1,0.045824588,1,0,1
167115.29,2537.38,0,0,0,0,0.695826699,1,0,1
364161.5,107.46,69.3,5,1,1,0.141996688,0,1,0
253589.66,1708.33,0,0,0,0,0.872496698,1,1,0
247822.84,441.48,360.63,1,1,1,0.144478983,1,1,0
454976.65,487.97,422.31,5,2,0,0.910163344,0,1,0
180134.7,721.19,222.5,2,1,1,0.902595125,0,1,0
177456.27,3685.66,1238.23,2,1,1,0.812770176,1,1,0
172531.68,391.48,0,0,0,0,0.307115626,0,1,0
167301.84,1129.52,0,0,0,0,0.251751224,1,0,1
437648.86,343.22,94.45,1,0,0,0.079663709,1,1,1
242970.88,587.7,572.93,1,1,0,0.425106247,0,1,0
140440.77,1013.09,0,0,0,0,0.370322079,0,1,1
288841.69,603.3,467.21,3,1,0,0.225602133,1,1,1
317251.64,362.19,0,0,0,0,0.379348896,0,1,1
195464.26,10398.02,2333.36,2,1,1,0.875526063,1,1,1
322578.76,2579.12,0,0,0,0,0.957540637,1,1,0
291100.17,470.77,0,0,0,0,0.404528114,0,1,1
205379.34,322.98,106.04,5,2,2,0.219273518,1,0,0
366380.34,170.2,0,0,0,0,0.179136653,0,1,1
277595.46,350.21,0,0,0,0,0.222479006,0,1,1
126234.5,950.5,278.45,1,1,0,0.372900444,1,0,0
230248.24,1871.06,0,0,0,0,0.637810343,0,1,1
160845.23,319.44,255.38,1,0,0,0.367396599,0,0,0
231687.09,1249.82,0,0,0,0,0.69954645,1,0,0
491779.33,1050.38,0,0,0,0,0.867218397,1,1,1
342573.44,632.49,38.37,1,1,0,0.491177941,0,1,0
403704.61,1213.35,0,0,0,0,0.423431418,1,1,1
128051.03,1273.23,287.52,3,1,0,0.533276165,1,0,0
121550.87,289.75,135.08,4,0,0,0.171306372,0,0,0
177886.55,482.66,0,0,0,0,0.85004614,0,1,0
297366.2,596.08,214.62,1,0,0,0.207099626,1,1,1
145211.25,848.71,0,0,0,0,0.576220765,1,0,0
236103.89,2347.77,0,0,0,0,0.746387891,1,1,0
189351.45,195.28,0,0,0,0,0.072740336,1,1,1
328757.55,426.51,319.94,1,0,0,0.229195262,0,1,1
150903.07,266.04,64.87,1,1,0,0.141625533,1,0,0
219840.65,273.87,0,0,0,0,0.228138321,0,1,1
229134.19,1340.38,794.79,5,2,1,0.986427063,0,1,0
164423.63,69.79,0,0,0,0,0.07614749,0,0,1
256912.32,644.88,0,0,0,0,0.246157409,1,1,1
332895.95,234.17,0,0,0,0,0.213137121,0,1,1
256705.67,965.13,236.64,1,0,0,0.550548083,1,1,0
193359.23,880.69,663.09,1,0,0,0.957252442,0,0,0
353908.64,513.21,38.84,3,2,2,0.307379382,0,1,0
551286.82,3429.34,0,0,0,0,0.904238507,1,1,1
279295.78,1799.96,788.01,2,1,1,0.265891635,1,1,1
269511.94,2418.16,584.15,5,0,0,0.674435471,0,1,0
137796.13,220.64,0,0,1,0,0.266657739,0,0,0
140528.17,1551.18,0,0,0,0,0.757181472,1,0,1
374358.39,590.01,0,0,0,0,0.252139975,1,1,1
231057.06,338.02,0,0,0,0,0.203628274,1,1,1
330713.82,1443.7,0,0,0,0,0.821597438,1,1,1
201582.78,1922.17,0,0,0,0,0.377529709,1,1,1
197781.31,146.32,0,0,0,0,0.09843915,0,1,1
363033.03,619.22,140.13,4,1,1,0.094450338,1,1,1
155262.44,159.58,111.37,3,0,0,0.134065272,0,0,0
329125.17,313.67,0,0,0,0,0.095823768,1,1,1
251588.51,1513.69,0,0,0,0,0.845578047,0,1,0
187139.3,116.15,0,0,0,0,0.09905986,0,1,0
219778.95,1300.95,1262.31,1,1,1,0.286812864,1,1,1
137366.39,316.41,0,0,0,0,0.340415837,0,0,1
446192.21,752.03,0,0,0,0,0.673819121,0,1,1
339016.42,922.79,471.57,2,0,0,0.633740712,0,1,1
268167.76,1121.18,586.7,2,0,0,0.741643447,0,1,0
306971.84,174.14,105.3,1,1,0,0.218030231,0,1,1
199422.18,624.6,0,0,0,0,0.602781383,0,0,0
259821.52,727.71,0,0,1,0,0.834673714,0,0,1
409175.4,557.18,0,0,0,0,0.187893557,1,1,1
163216.18,4383.24,3349.87,2,0,0,0.684057001,1,0,1
142072.91,2117.03,319.05,5,1,0,0.549032336,1,0,0
533401.36,2133.71,0,0,0,0,0.258974091,1,1,1
198026.26,65.03,0,0,0,0,0.163912104,0,0,1
189535.26,46.83,21.33,4,2,1,0.052188998,0,0,0
256004.74,426.4,0,0,0,0,0.135049272,1,1,1
279038.8,565.05,31.9,5,1,1,0.56844972,0,1,0
377632.47,646.09,286.74,5,3,2,0.338133853,1,1,0
305694.07,2188.82,0,0,0,0,0.87301723,1,1,1
253274.59,607.02,542.16,3,0,0,0.147387735,1,1,1
174290.44,341.86,10.95,1,0,0,0.283873912,0,0,1
229396.77,520.22,0,0,0,0,0.564452292,0,1,1
281098.14,674.45,0,0,0,0,0.219899925,1,0,1
295290.88,319.49,220.47,2,0,0,0.3307737,0,1,0
236221.69,1703.64,0,0,1,1,0.919245716,0,1,1
378927.4,364.02,0,0,0,0,0.349964828,0,1,1
236070.98,901.16,738.64,2,0,0,0.362208883,0,1,0
216074.96,2882.89,0,0,0,0,0.462198294,1,0,1
232226.54,333.61,0,0,1,0,0.545584546,1,1,1
304026.37,435.24,0,0,0,0,0.317532779,0,1,1
340757.4,4608.92,0,0,0,0,0.980524314,1,1,1
200899.93,2854.02,0,0,0,0,0.498822042,1,0,1
222971.63,2548.51,1134.88,1,0,0,0.583466621,1,0,0
574374.55,1029.9,0,0,1,0,0.176344473,1,1,1
283679.34,549.89,316.31,3,1,0,0.794930708,0,1,0
248247.76,495.39,0,0,0,0,0.505459775,0,1,1
194557.98,1589.01,301.05,5,1,1,0.434419187,1,1,1
189049.94,684.46,591.26,3,1,1,0.832184957,0,1,0
323068.73,545.19,0,0,0,0,0.308992682,0,1,1
232013.91,444.41,0,0,0,0,0.230787129,1,1,1
230933.2,2257.89,402.65,5,3,1,0.944063713,1,1,0
180748.6,3291.2,1577.37,1,1,1,0.561711489,1,0,0
196253.47,659.4,33.51,2,0,0,0.995971309,0,1,0
413477.7,148.53,0,0,0,0,0.304608298,0,1,1
163511.83,581.49,0,0,0,0,0.69760486,0,0,0
230171,785.89,281.09,5,1,0,0.253432998,1,1,0
311790.94,270.22,0,0,0,0,0.320971937,0,1,0
342107.38,3430.07,902.35,2,0,0,0.598991032,1,1,1
388752.68,237.85,0,0,0,0,0.186947231,1,1,1
296075.91,1504.04,458.47,1,1,1,0.564522132,0,1,0
347803.29,2087.1,0,0,1,0,0.751772098,1,1,0
165449.98,770.96,0,0,0,0,0.528510765,1,0,0
228114.24,204.94,0,0,0,0,0.217626607,0,1,0
168151.27,669.51,502.23,3,1,1,0.18946166,1,0,0
294383.27,602.08,0,0,0,0,0.4395657,0,1,1
159261.26,761.58,0,0,0,0,0.232450314,0,1,1
227188.63,479.96,0,0,0,0,0.236032108,1,1,1
263502.45,437.21,0,0,0,0,0.049350418,1,1,1
341818.67,559.98,0,0,0,0,0.732803263,0,1,0
169854.03,3050.61,0,0,0,0,0.729956595,1,0,1
261009.2,749.3,677.07,5,4,2,0.566170793,0,1,0
277403.93,642.09,0,0,0,0,0.082204087,1,1,1
166405.63,300.31,0,0,0,0,0.102173142,1,0,1
288241.12,1269.92,1144.02,1,0,0,0.59999182,1,1,0
328715.44,3653.65,0,0,0,0,0.496751849,1,1,1
403213.57,171.42,0,0,0,0,0.094451999,1,1,1
344741.54,759.22,434.46,1,1,0,0.343853263,1,1,1
342598.97,1157.34,0,0,0,0,0.406664339,1,1,1
355615.58,1246.25,0,0,0,0,0.461951711,1,1,1
252634.48,1104.67,404.64,1,1,0,0.42377415,1,1,0
389030.96,1323.86,0,0,0,0,0.430620668,0,1,1
338689.54,2467.14,748.42,5,2,0,0.715423415,1,1,0
259167.37,800.78,740.53,5,3,3,0.360959985,0,1,0
202065.35,836.58,679.16,5,1,0,0.307740037,0,1,1
224653.94,244.06,0,0,0,0,0.114138358,0,1,1
259607.28,1764.74,0,0,0,0,0.449590621,1,1,1
211336.67,43.16,3.09,1,0,0,0.026439371,1,0,1
221667.2,1140.37,0,0,0,0,0.993119456,0,1,0
178563.29,727.98,676.93,5,1,0,0.533058507,0,0,0
509053.68,245.86,89.58,4,3,2,0.220889506,0,1,0
351378.74,101.87,0,0,0,0,0.104642557,0,1,1
203452.15,1667.2,1563.68,4,2,1,0.889573697,0,1,0
141156.41,349.34,0,0,0,0,0.244425987,0,0,0
264114.64,134.34,0,0,0,0,0.131258663,0,1,0
171847.46,1531.41,217.86,1,1,0,0.836054458,0,0,0
402679.07,79.39,11.69,1,1,0,0.043180793,0,1,1
440484.2,647.53,0,0,0,0,0.327682823,0,1,1
203147.27,585.5,0,0,0,0,0.667615684,0,1,1
252803.81,517.51,330.69,1,1,0,0.345257448,0,1,0
138288.02,654.45,0,0,1,1,0.719772838,0,0,0
240605.83,1608.93,0,0,0,0,0.611693332,1,1,1
258116.22,643.93,0,0,0,0,0.351386097,1,1,1
123713.54,175.04,145.71,5,1,0,0.239546995,0,0,0
360109.3,1046.96,0,0,0,0,0.467756397,0,1,1
274010.77,876.25,791.57,5,0,0,0.158050923,1,1,1
153594.58,694.54,420.22,5,1,0,0.61793344,0,0,1
162315.01,62.73,0,0,0,0,0.152308098,0,0,0
194255.48,684.74,0,0,0,0,0.619971522,0,1,1
196370.74,1009.06,593.35,1,1,1,0.152201567,1,0,0
189296.29,246.35,35.96,1,1,1,0.152688868,0,1,1
190002.73,525.67,0,0,0,0,0.301514094,1,1,1
195234.03,325.66,0,0,0,0,0.325802835,0,1,1
215442.5,468.61,0,0,0,0,0.222667261,0,1,0
404950.13,1831.04,0,0,0,0,0.8283976,0,1,1
277536.82,261.16,0,0,0,0,0.118652309,0,1,1
156088.74,1560.8,0,0,0,0,0.364905474,1,0,1
245111.79,436.51,0,0,0,0,0.483515772,0,0,0
227986.63,2559.53,812.78,4,2,0,0.831662717,1,0,0
229029.28,175.16,0,0,1,0,0.137518239,0,0,1
226845.45,215.07,0,0,0,0,0.105512518,0,1,1
233679.5,2364.95,1770,1,1,1,0.469905289,1,1,0
199270.66,567.24,303.47,5,6,2,0.385434614,0,0,0
151601.15,318.78,0,0,0,0,0.425033064,0,0,1
265054.57,406.69,0,0,0,0,0.283888066,0,1,1
189936.63,4057.27,959.96,1,1,0,0.458834739,1,1,0
177073.86,1638.74,0,0,0,0,0.750980242,1,0,0
289212.27,340.07,180.34,1,1,1,0.104721843,1,1,1
383133.32,487.73,305.7,5,1,0,0.785822202,0,1,0
147269.54,466.25,365.22,3,0,0,0.184058205,1,1,0
356668.44,3097.1,0,0,0,0,0.707719243,1,1,1
142769.73,447.99,400.89,1,1,0,0.91568487,0,1,0
138052.16,861.17,0,0,1,0,0.335292127,0,0,0
162961.55,803.27,0,0,0,0,0.343087958,1,0,1
164951.69,350.39,211.6,1,0,0,0.100494797,1,0,1
183059.85,2611.52,0,0,1,0,0.561812659,1,1,1
188711.55,21.94,4.7,5,2,1,0.019583607,0,1,0
459957.23,1273.14,0,0,0,0,0.803084856,0,1,1
256023.09,3516.62,0,0,0,0,0.360614856,1,1,1
281273.96,6.51,0,0,0,0,0.008670114,0,1,1
333394,970.21,292.82,1,0,0,0.909955833,0,1,0
244272.27,413.21,0,0,0,0,0.506066576,0,0,1
404554.63,2592.46,2294.18,2,0,0,0.681231215,1,1,1
171415.12,952.49,0,0,0,0,0.205947303,1,1,1
248291.73,5066.52,0,0,0,0,0.318793381,1,1,1
310930.78,589.86,102.8,1,0,0,0.98976708,0,1,0
214979.85,648.13,0,0,1,1,0.31255823,1,0,1
135336.46,1751.45,1342.76,5,1,1,0.439663072,1,0,0
299481.43,5180.26,0,0,1,1,0.924693777,1,1,1
238013.49,1073.09,0,0,1,1,0.479253218,1,1,0
194881.28,707.14,0,0,0,0,0.320918452,0,0,1
274836.53,683.35,0,0,0,0,0.767595139,0,1,1
167573.73,896.64,0,0,0,0,0.794134996,0,0,1
167210.37,1102.68,0,0,0,0,0.627560069,0,1,1
260511.94,1280.48,0,0,0,0,0.727790095,0,1,0
238276.77,877.86,0,0,0,0,0.286826109,1,0,1
260004.69,899.59,21,4,1,1,0.385253837,1,1,0
