season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,8
2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,8
2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,33
2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,178
2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,507
2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,693
2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311
2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,220
2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,218
2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,292
2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,293
2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,254
2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290
2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,487
2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,827
2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,785
2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,591
2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479
2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,359
2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,264
2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,140
2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,86
2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,34
2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,16
2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4
2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,6
2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,45
2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,141
2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,402
2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,694
2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,298
2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,204
2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,235
2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,310
2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316
2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,254
2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,258
2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,222
2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,227
2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,110
2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,45
2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,39
2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,85
2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,23
2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,73
2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,86
2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,76
2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,41
2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,26
2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,13
2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,12
2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,36
2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,86
2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,210
2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,332
2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,493
2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,536
2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,668
2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,679
2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,647
2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,702
2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,644
2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,586
2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,512
2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,554
2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399
2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,316
2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,228
2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,238
2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,169
2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,121
2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,89
2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,50
2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,13
2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,12
2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,22
2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,35
2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,140
2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,300
2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,404
2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,511
2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,684
2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,686
2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,678
2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,644
2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,662
2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,578
2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,496
2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,453
2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,314
2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,246
2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,226
2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,108
2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,49
2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,14
2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,11
2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,5
2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,8
2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,35
2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,139
2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,517
2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,665
2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,282
2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,187
2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,282
2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,274
2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,270
2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,292
2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,448
2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,834
2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,822
2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,645
2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,265
2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,168
2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,86
2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,34
2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,20
2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,8
2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,5
2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,5
2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,36
2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,184
2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,569
2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,710
2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,335
2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,176
2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,227
2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,247
2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,276
2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,473
2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,850
2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,27
2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11
2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,8
2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,38
2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,172
2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,547
2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,668
2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,315
2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,302
2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,300
2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,782
2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,298
2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,248
2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,123
2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,59
2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12
2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,5
2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,6
2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,170
2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,526
2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,681
2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,337
2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,210
2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,336
2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,315
2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,265
2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,333
2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,466
2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,602
2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,313
2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,228
2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,77
2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,29
2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,19
2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8
2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,10
2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29
2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,264
2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,369
2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,373
2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,523
2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,723
2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,555
2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,408
2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,339
2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,40
2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,8
2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,569
2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,495
2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,30
2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,266
2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,502
2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,596
2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,394
2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,164
2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,28
2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,16
2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,6
2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136
2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,303
2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,613
2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,285
2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,95
2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,59
2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,116
2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,239
2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,681
2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,386
2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,207
2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,89
2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,34
2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0.0,28
2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,4
2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,10
2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,40
2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,194
2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,505
2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,713
2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,352
2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,198
2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,255
2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,320
2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,281
2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,392
2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,857
2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,671
2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,448
2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,48
2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,21
2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,9
2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,5
2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,6
2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,181
2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,506
2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,719
2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,357
2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,179
2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,265
2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,324
2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,438
2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,867
2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,823
2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,579
2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,337
2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,242
2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,172
2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,94
2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,51
2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,15
2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,5
2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,14
2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,33
2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,151
2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,430
2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,653
2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,366
2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,216
2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,286
2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,403
2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,377
2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,558
2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,693
2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,333
2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,321
2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,222
2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0.0,95
2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0.0,67
2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,27
2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,8
2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,23
2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,47
2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,78
2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,204
